title,description,url,category,full_content,summary
Of Course Justin Baldoni’s Lawyer Saw Ryan Reynolds’s SNL Cameo - Vulture,What — did you think a singular sentence from Ryan Reynolds alluding to the Justin Baldoni–Blake Lively legal drama during ‘SNL50’ wouldn’t somehow become a thing?,http://www.vulture.com/article/justin-baldoni-ryan-reynolds-snl50.html,gaming,"Baldoni and Reynolds. Photo-Illustration: Vulture; Photos: John Nacion/Variety via Getty Images, Saturday Night Live via YouTube

No cultural institution is safe from somehow being implicated in the Blake Lively x Justin Baldoni drama. This week, it’s Saturday Night Live. Next week, we presume, it will be the Metropolitan Opera. Lively’s husband, Ryan Reynolds, made an appearance on SNL50, which aired on February 16, during a sketch helmed by Tina Fey and Amy Poehler in which they answered audience members’ questions. In the sketch, Fey asks Reynolds how it’s going. “Great,” Reynolds responds. “Why? What have you heard?” Fey replies, “Good stuff only,” as Reynolds launches into a question about the Coneheads. A source on Baldoni’s legal team told “Page Six,” in response to the sketch, “Justin is taking this lawsuit in all seriousness and isn’t making a public mockery out of it.”

On February 17, Baldoni’s lawyer, Bryan Freedman, responded. “I’m unaware of anybody, frankly, whose wife has been sexually harassed and has made jokes about that type of situation,” Freedman said on the podcast Hot Mics With Billy Bush. “I can’t think of anyone who’s done anything like that. It surprised me.”

The legal drama stems from Baldoni and Lively’s time filming It Ends With Us, which Baldoni directed and both starred in. Lively filed a lawsuit in December 2024 against Baldoni and his crisis-PR team, alleging that Baldoni “improvised physical intimacy that had not been rehearsed,” then hired a crisis-PR team to retaliate against her in the press. Baldoni then filed a separate lawsuit against the New York Times as well as Lively, Reynolds, and their PR team, alleging defamation and civil extortion. The updates on the drama have since been never-ending, and SNL now gets to be a footnote in yet another crucial moment of the past half-century. Congrats to Lorne!",Ryan Reynolds appeared on Saturday Night Live. Tina Fey and Amy Poehler asked audience members about the Coneheads. Baldoni's lawyer said he's not aware of anyone whose wife has been sexually harassed.
"Patricia Heaton says 'The Middle,' 'Everybody Loves Raymond' were TV 'perfection' and don't need reboots - Yahoo Entertainment","Patricia Heaton, whose most recent movie is ""The Unbreakable Boy,"" calls it ""a beautiful thing"" that TikTok has brought new fans to the sitcom ""The Middle.""",https://www.yahoo.com/entertainment/patricia-heaton-says-the-middle-everybody-loves-raymond-were-tv-perfection-and-dont-need-reboots-224747298.html,gaming,"Patricia Heaton was a mainstay on television for two decades, thanks to the sitcoms Everybody Loves Raymond and The Middle. Now, the actress has a question for Hollywood: ""Where's my reboot?""

Heaton, star of the new film The Unbreakable Boy, discussed with Yahoo Entertainment about all the shows getting the reboot or revival treatment these days on television. ""Why didn't I ever get on a show that could be rebooted?"" she joked. ""Because it seems like everybody [else is].""

In all seriousness, Heaton agreed with her former co-star Ray Romano, who recently told Yahoo that Everybody Loves Raymond should be left alone.

Advertisement Advertisement

Advertisement

""It was just sort of perfection — and you don't wanna mess with perfection. You know, we've lost so many cast members, you couldn't reboot it because it won't be the same show,"" said Heaton, who starred as Debra Barone opposite Romano on the CBS sitcom from 1996 to 2005. The 66-year-old actress went on to reveal she has ""the same"" feelings about The Middle. ""Perfection.""

""The way they wrapped it up, where we got to flash-forward in the lives of the Heck family and see where they all ended up, it was so beautiful, and I think people have such a good feeling about the show,"" she explained. Heaton played the matriarch, Frankie Heck, from 2009 to 2018.

""The Middle is having such a resurgence on TikTok, of all places, that kids are rediscovering or discovering it for the first time. ... It's a beautiful thing,"" she said. ""It's like a great work of art — you don't need to go in there and touch it up or change it or do anything to it. Just let it be what it is. And the wonderful thing about TV and about streaming [is] you'll be able to enjoy it as much as you want.""

Heaton appears next in the inspirational film The Unbreakable Boy alongside Zachary Levi, Meghann Fahy and Jacob Laval. It's based on the true story of how a couple (played by Levi and Fahy) navigate raising their son Austin, who is autistic and has brittle bone disease. However, it's Austin's ""unbreakable"" spirit that ends up teaching his father how to live.

Advertisement Advertisement

Advertisement

""I've been a big supporter of [the autism] community for my whole life,"" Heaton said, in explaining why she chose to make this movie. ""I have one son who had learning differences, and just that small thing can really just make you so worried. And I thought to myself, 'What about these parents who have a myriad of these differences in their children, and where did they turn?'"" She shares four adult children with her actor husband, David Hunt.

""I always worry about my kids and how they're gonna be in the world without me, and my kids are fine. How about families that have these issues? That's why a movie like this was so important when it came along. I wanted to be a part of it, because it's a story of triumph, and people need to see that,"" she said.

The Unbreakable Boy is in theaters on Feb. 21.",Patricia Heaton says Everybody Loves Raymond and The Middle should be rebooted. The actress played Debra Barone on the CBS sitcom from 1996 to 2005. Heaton is star of the new film The Unbreakable Boy.
Winnie Harlow Is Engaged to Kyle Kuzma - The Cut,Model Winnie Harlow and NBA star Kyle Kuzma are engaged. Kuzma popped the big question on February 13 in a private jet full of roses and chocolate.,http://www.thecut.com/article/winnie-harlow-kyle-kuzma-engaged.html,gaming,"Photo: Tim P. Whitby/Getty Images for DraftKings

Winnie Harlow and NBA star Kyle Kuzma are officially engaged. The couple announced their betrothal on Tuesday via a collaborative Instagram post with no caption, just vibes and a close-up of the enormous 8.5 carat oval-cut diamond with two side baguettes sitting nicely on Harlow’s finger. Who needs words when you have a rock like that, anyway?

Kuzma popped the big question on February 13 right before they took off for Turks and Caicos in a private jet full of roses, chocolate, and balloons, according to their engagement announcement in Vogue. While the model and athlete have been dating since 2020, Kuzma told the outlet he’d been dreaming up the proposal since their first visit to the Caribbean island in 2022. Post-private-jet flight, Harlow was surprised by her friends, family, and a celebration dinner on the beach outside of their villa. Congratulations to them!

Stay in touch. Get the Cut newsletter delivered daily Email This site is protected by reCAPTCHA and the Google Privacy Policy and Terms of Service apply. Vox Media, LLC Terms and Privacy Notice By submitting your email, you agree to our Terms and Privacy Notice and to receive email correspondence from us.","Winnie Harlow and NBA star Kyle Kuzma are engaged. The couple announced their betrothal on Tuesday via a collaborative Instagram post with no caption, just vibes."
"Kevin Spacey Tells Guy Pearce to ‘Grow Up,’ Denies Claim He ‘Targeted’ Actor - Rolling Stone",Kevin Spacey told Guy Pearce to 'grow up' after the latter said his 'L.A. Confidential' co-star 'targeted' him while making the 1997 movie.,http://www.rollingstone.com/tv-movies/tv-movie-news/kevin-spacey-dismisses-guy-pearce-claim-targeted-1235271640/,gaming,"Kevin Spacey told Guy Pearce to “grow up” after Pearce claimed his former co-star “targeted” him when they worked together on L.A. Confidential.

Pearce has not leveled any specific allegations against Spacey, though in a 2018 interview, he called the actor a “handsy guy.” More recently, on the Awards Chatter podcast, Pearce said, “Even though I probably was a victim to a degree, I was certainly not a victim by any means to the extent that other people have been to sexual predators… I was young and susceptible, and he targeted me, no question.”

In a video posted on X Tuesday, Feb. 18, Spacey responded, saying, “We worked together a long time ago. If I did something then that upset you, you could’ve reached out to me, we could’ve had that conversation.”

Spacey — who’s faced numerous claims of sexual misconduct, all of which he’s either denied or been cleared of in court — chastised Pearce for speaking on his experience to the press. He then complained that the press was “now coming after me because they’d like to know what my response is.” Spacey said, “You really want to know what my response is? Grow up.”

Spacey went on to claim that after shooting L.A. Confidential Pearce traveled to Savannah, Georgia while he was filming Midnight in the Valley of Evil “just to spend time with me.” He questioned why Pearce did not mention that, saying, “Or does that not fit into the victim narrative you have going?” Spacey later alleged, “Maybe there was another reason, I don’t know. But that doesn’t make any sense that you would’ve just been leading me on, right?”

(Pearce did say on Awards Chatter that he “had a couple of confrontations with Kevin post-that that got ugly,” though did not specify what happened, or when.)

Spacey ended by saying, “But here you are now on a mission, some 28 years later, after I’ve been through hell and back to do what? Just in time to stop the bad guy. Is that what’s going on here? What took you so long? Did your horse run out of gas? I mean, you want to have a conversation, I’m happy to do so anytime, any place. We can even do it here live on X if you’d like, I’ve got nothing to hide. But Guy, you need to grow up. You are not a victim.”

Pearce said it wasn’t until “things came to light in 2017” that he started to comprehend the way Spacey had treated him on L.A. Confidential. At the time, he said, he would “brush it off and go, ‘Ah, that’s nothing,’” adding that he was “scared of Kevin because he’s quite an aggressive man.”

When the other allegations against Spacey first emerged, Pearce said he “broke down and sobbed, and I couldn’t stop.” He continued, “I think it really sort of dawned on me the impact that had occurred and how I sort of brushed it off and how I had sort of either shelved it or blocked it out or whatever. That was a really incredible wake up call, I suppose.”","Guy Pearce said Kevin Spacey ""targeted"" him on L.A. Confidential. Spacey responded by telling Pearce to ""grow up"" Pearce has not made specific allegations against Spacey."
Michael Vlamis & Iddo Goldberg Latest To Join Christopher Nolan’s ‘The Odyssey’ At Universal - Deadline,Universal's 'The Odyssey' has tapped Michael Vlamis & Iddo Goldberg for undisclosed roles.,http://deadline.com/2025/02/the-odyssey-movie-adds-michael-vlamis-iddo-goldberg-1236293990/,gaming,"EXCLUSIVE: Michael Vlamis (Roswell, New Mexico) and Iddo Goldberg (Snowpiercer) have joined Christopher Nolan’s adaptation of The Odyssey, sources tell Deadline.

Character details are under wraps, as nearly all parts have been kept so far. Matt Damon leads the ensemble as Odysseus, King of Ithaca, whose perilous journey home after the Trojan War is at the center of the story.

An epic poem from Homer, the original literary classic explored themes of heroism, loyalty, cunning and the struggle against divine will, featuring stories like Odysseus’ encounters with the Cyclops Polyphemus, the Sirens and the witch-goddess Circe, culminating in a reunion with his wife Penelope.

Others in the sprawling cast of Nolan’s film include Tom Holland, Anne Hathaway, Zendaya, Robert Pattinson, Lupita Nyong’o, Benny Safdie, Charlize Theron, Himesh Patel, Elliot Page, Bill Irwin, Samantha Morton, Jesse Garcia, Will Yun Lee, Mia Goth, Corey Hawkins, Nick Tarabay, Jimmy Gonzales and Maurice Compte.

Watch on Deadline

Universal Pictures releases the mythic action epic, shot with new IMAX cameras, on July 17, 2026 — in the same window Nolan has favored with titles ranging from The Dark Knight to Oppenheimer.

Perhaps best known for starring on The CW’s Roswell, New Mexico, Vlamis recently took to the Austin Film Festival to debut the thriller Crossword, his feature directorial debut, in which he also stars alongside Harvey Guilén, Sarah Ramos, and Aurora Perrineau. He is represented by Artists First and CESD.

Goldberg played a major role on the show Snowpiercer and has also been seen on Westworld, Get Shorty, The Last Tycoon, Salem, Peaky Blinders and other series. Feature credits include Driven, The Zookeeper’s Wife, The Tourist, and Defiance. He is repped by Ethos Entertainment, Gordon & French, and UTA.","Michael Vlamis and Iddo Goldberg have joined Christopher Nolan’s adaptation of The Odyssey. Character details are under wraps, as nearly all parts have been kept so far."
'Bad Flu' Kept Dana Carvey Away From SNL's 50th - LateNighter,"We're now learning why one of Sunday night's SNL anniversary special's more conspicuous no-shows wasn't there. Dana Carvey was reportedly sidelined by ""a bad flu.""",https://latenighter.com/news/a-bad-flu-kept-dana-carvey-away-from-snls-50th/,gaming,"Carvey at SNL in November 2024 (Photo: Will Heath/NBC

For as much chatter as Sunday night’s star-packed SNL50: The Anniversary Special has generated since its broadcast, a disproportionate amount seems to have circled around the the famous alums who were not in attendance at the show.

We’re now learning why one of the more conspicuous no-shows wasn’t there.

Mike Schneider at Variety reports that “a bad flu” prevented Dana Carvey from participating in the show. Carvey had been a frequent presence on the show this season, playing the show’s Joe Biden through the election, and making additional appearances as The Church Lady, Elon Musk, and Al Pacino.

Carvey is expected to address his absence tomorrow when he catches up with David Spade in a new episode of their Fly on the Wall Podcast. (Spade was at the special, appearing in the John Mulaney-fronted “New York Musical” sketch.)

As we’ve reported, Bill Hader and Dan Aykroyd were also no-shows at the event. Aykroyd said as early as last August that he’d prefer to watch the show from home, while reps for Hader have said that he had a longstanding scheduling conflict.

Though the three former cast members were clearly missed, there were hundreds of others in attendance—so many, in fact, that some were apparently seated in a different studio entirely. The overflow crowd of former cast members, writers and others associated with the show was seated in Studio 8G (home to Late Night with Seth Meyers), where sources tell us drinks were served as attendees watched the proceedings taking place in the studio next door on monitors.",Dana Carvey was not in attendance at SNL50: The Anniversary Special. Carvey is expected to address his absence in a new episode of Fly on the Wall.
"MAGA Outrage Over Tom Hanks’ ‘SNL50’ Sketch Is Understandable, Says Joy Behar: They Made ‘Anyone Who Voted for Trump Look Like a Racist’ - AOL",,https://www.aol.com/maga-outrage-over-tom-hanks-203727408.html,gaming,"Tom Hanks’ surprise appearance at “SNL50” sparked Republican backlash on social media, but some outspoken Democrats such as “The View” co-host Joy Behar understand the outrage. Hanks popped up as Donald Trump supporter Doug during the anniversary show’s “Black Jeopardy” sketch, a character he first played on “SNL” eight years ago. Sporting a red MAGA hat, Doug freaks out when Kenan Thompson’s “Black Jeopardy” host goes to shake his hand.

“The fact remains that they’re making anyone who voted for Trump look like a racist, and that’s why they’re mad,” Behar said about the backlash. “I personally would never do that, because I don’t believe that any group is one thing.”

More from Variety

“A lot of these people [who voted for Trump], in my opinion, have been misled,” she continued. “They thought that grocery prices would come down. They’re up. They thought inflation was coming down. It’s up. They thought that Medicaid was safe. It’s not. They thought Social Security was safe. It’s not. So it’s not only racism that caused Trump to be in office. We have to remember that. So of course they’re going to be insulted.”

Behar’s “The View” co-host Alyssa Farah Griffin previously worked in Trump’s White House and said she “personally thinks the outrage over it is a little overblown.”

“Saturday Night Live” alum Victoria Jackson told TMZ that she was upset by Hanks’ appearance, and she pointed to comments made by political commentator Link Lauren on X that called the sketch “disgusting.”

“Tom Hanks just came out on ‘SNL’ in a MAGA hat for a bit where he acted like he didn’t want to shake a Black man’s hand,” Lauren posted. “This show wonders why their ratings are in the gutter. Trump won the popular vote. This tired trope that MAGA is racist is disgusting. ‘SNL’ is an unfunny show for snobbish liberal elites. The current Republican Party is a big tent coalition compromised (sic) of many former Democrats. Good riddance, ‘SNL!'”

Watch Hanks’ appearance in the “SNL50” sketch for “Black Jeopardy” in the video below.

Best of Variety

Sign up for Variety's Newsletter. For the latest news, follow us on Facebook, Twitter, and Instagram.",Tom Hanks’ surprise appearance at “SNL50” sparked Republican backlash on social media. “The View’s’ Joy Behar understands the outrage.
"John Malkovich Rejected Marvel Offers Because of Bad Deals: ‘If You’re Going to Hang From a Crane in Front of Green Screen for Six Months, Pay Me’ - Variety","Before John Malkovich said yes to ""The Fantastic Four: First Steps,"" he rejected a few Marvel roles because the pay wasn't good enough.",https://variety.com/2025/film/news/john-malkovich-marvel-movies-bad-pay-fantastic-four-1236311544/,gaming,"John Malkovich is set to make his Marvel debut as a mystery character in this summer’s “The Fantastic Four: First Steps,” but it wasn’t the first Marvel role the Oscar nominee has been offered over the years. The actor revealed an interview with GQ magazine that he’s turned down a few Marvel offers in the past because the pay just wasn’t sufficient enough.

“The reason I didn’t do them had nothing to do with any artistic considerations whatsoever,” Malkovich said. “I didn’t like the deals they made, at all. These films are quite grueling to make… If you’re going to hang from a crane in front of a green screen for six months, pay me. You don’t want to pay me, it’s cool, but then I don’t want to do it, because I’d rather be onstage, or be directing a play, or doing something else.”

What Malkovich was surprised to discover was that filming “The Fantastic Four” was “not that dissimilar to doing theater” because “you imagine a bunch of stuff that isn’t there and do your little play.” He told GQ that he took a role in the movie primarily because he wanted to work with director Matt Shakman again after 2014’s “Cut Bank.”

Popular on Variety

A bearded Malkovich appeared briefly in the teaser trailer for “The Fantastic Four: First Steps,” which debuted online earlier this month. Marvel fans have been speculating he may be playing Ivan Kragoff, a villain known as the Red Ghost who fights the Fantastic Four in the comics. Red Ghost is a Soviet scientist who replicates the team’s space accident and gains the ability to turn intangible. He also creates a team of Super Apes who have similar powers to the Fantastic Four.

“The Fantastic Four: The First Steps” opens in theaters July 25 from Disney and Marvel Studios.",John Malkovich is set to make his Marvel debut as a mystery character in this summer’s “The Fantastic Four: First Steps.” The actor revealed an interview with GQ magazine that he's turned down a few Marvel offers in the past because the pay just wasn't sufficient enough.
TV Ratings: ‘White Lotus’ Sets New Premiere High With Season 3 Debut - Hollywood Reporter,"The show draws 2.4 million viewers for its opening night, up substantially from the previous edition.",http://www.hollywoodreporter.com/tv/tv-news/white-lotus-season-3-premiere-ratings-1236140012/,gaming,"The third season of The White Lotus opened to the show’s largest premiere audience so far.

The HBO series brought in 2.4 million cross-platform viewers on its opening night Sunday, a 57 percent increase on the season two premiere (1.5 million). The night one figure includes the on-air premiere and replays on HBO and streaming on Max.

After 36 hours — including the Presidents Day holiday — HBO says the premiere grew to 4.6 million viewers, double the audience for season two’s first episode over the same amount of time. Viewing in Europe and Latin America more than tripled compared to the season two premiere, HBO says (though it didn’t provide any data the global audience).

The Thailand-set third season of Mike White’s satire follows another group of privileged guests at the White Lotus resort, the staff there, and — it’s hardly a spoiler to say at this point — a murder mystery, as an as yet unidentified dead body turns up early in the first episode.

The prior two seasons of The White Lotus have posted audience figures several times larger than their premiere night audiences (HBO measures cross-platform performance of its shows for 90 days from the premiere date). Season two ended up averaging 15.5 million viewers, and season one (which premiered to 944,000 first-night viewers) averaged 9.3 million.

The season three cast features Leslie Bibb, Carrie Coon, Walton Goggins, Sarah Catherine Hook, Jason Isaacs, Lalisa Manobal, Michelle Monaghan, Sam Nivola, Lek Patravadi, Parker Posey, Natasha Rothwell (reprising her role from the first season), Patrick Schwarzenegger, Tayme Thapthimthong, Aimee Lou Wood, Nicholas Duvernay, Arnas Fedaravičius, Christian Friedel, Scott Glenn, Dom Hetrakul, Yuri Kolokolnikov, Julian Kostov, Charlotte Le Bon, Morgana O’Reilly, and Shalini Peiris.

White writes, directs and executive produces The White Lotus. David Bernad and Mark Kamine also exec produce.",The third season of The White Lotus opened to the show’s largest premiere audience so far. Viewing in Europe and Latin America more than tripled compared to the season two premiere.
Nike Stock Climbs After It Announces Partnership with Kim Kardashian's SKIMS - Investopedia,Nike is joining forces with reality TV star Kim Kardashian's shapeware and clothing brand in an effort to get more women to purchase Nike products.,https://www.investopedia.com/nike-stock-climbs-after-it-announces-partnership-with-kim-kardashian-s-skims-11681436,gaming,"Key Takeaways Nike shares gained 4% by midday Tuesday after announcing it was joining forces with reality TV star Kim Kardashian's shapeware and clothing brand in an effort to get more women to purchase Nike clothing and shoes.

after announcing it was joining forces with reality TV star Kim Kardashian's shapeware and clothing brand in an effort to get more women to purchase Nike clothing and shoes. The new brand, called NikeSKIMS, will offer training apparel, footwear, and accessories geared to women.

The first NikeSKIMS products are set to be available in the U.S. this spring.

Nike (NKE) shares gained 4% by midday Tuesday after the athletic apparel maker announced it will launch a new fitness brand with reality TV star Kim Kardashian in an effort to attract more women buyers.

The “Just Do It” company is teaming up with Kardashian’s SKIMS shapewear and clothing brand to create NikeSKIMS products for women.

Nike on Tuesday said NikeSKIMS would offer “training apparel, footwear, and accessories designed to meet the unique needs and preferences of women athletes around the world.” It added that the collaboration idea for the new, shared product line came from SKIMS.

First NikeSKIMS Products Set To Hit Stores in Spring

Kardashian, who is co-founder and chief creative officer of SKIMS, said NikeSKIMS will be “delivering product that is meticulously designed to sculpt and perform for every body.”

Nike added that the first products would hit U.S. store shelves in the spring.

Nike shares were leading Dow gainers at midday Tuesday, according to data from CNBC. However, shares of Nike have been struggling, hitting a five-year low earlier this month as new Chief Executive Officer Elliott Hill, who took over in October, has moved to try to increase sagging sales. Even with Tuesday’s gains, the stock price has lost a quarter of its value over the last year.

TradingView","Nike is teaming up with reality TV star Kim Kardashian to create NikeSKIMS. The new brand will offer training apparel, footwear, and accessories geared to women."
A Universe in Ruins - The Ringer,"After a few wobbly years post-‘Endgame,’ ‘Captain America: Brave New World’ was meant to put the MCU back on track. Now the Red Hulk has come and gone, and things somehow feel even more dire.",https://www.theringer.com/2025/02/18/movies/captain-america-brave-new-world-review-mcu-future,gaming,"MoviesMovies A Universe in Ruins After a few wobbly years post-‘Endgame,’ ‘Captain America: Brave New World’ was meant to put the MCU back on track. Now the Red Hulk has come and gone, and things somehow feel even more dire. Ringer illustration

By Adam Nayman Feb. 18, 5:25 pm UTC • 8 min

“I should have just taken the serum,” says Sam Wilson in Captain America: Brave New World. His refusal to turn himself into a super-soldier like his predecessor, Steve Rogers, is a point of pride; it’s also a liability in a world filled with what another character refers to as “enhanced individuals.” This version of Captain America can’t do much against an opponent amped up on Gamma radiation, and he knows it.

The idea of a superhero suffering from performance anxiety—if not impostor syndrome—is resonant right now, as cracks appear in Marvel’s gleaming foundations. The signature image of Avengers: Endgame, with rows and rows of good guys staring down faceless CGI hordes, was the perfect emblem for a front-running brand defined by synergy and abundance. (“You wanted more?” asks Benedict Wong’s Sorcerer Supreme not so rhetorically.) Yet, in some ways, Thanos had it right all along. Even in 2018, there were too many Avengers to keep track of. Somebody had to be expendable.

Marvel’s endgame has always been to delay the endgame as long as possible. Now, it seems to be in the process of self-checkmate. Last year, Louis D’Esposito, the copresident of Marvel Studios, was quoted in Empire admitting that it had been “a rough time” for the company: “Maybe when you do too much, you dilute yourself a little bit.” Such self-reflection is admirable, but the problems go beyond oversaturation: The weaknesses are in the movies themselves. Trying to remember a genuinely resonant image or line of dialogue in Shang-Chi, The Marvels, and Ant-Man and the Wasp: Quantumania makes for an arduous stroll down memory lane; not even hiring Sam Raimi to play his greatest hits could make Dr. Strange in the Multiverse of Madness feel less obligatory. What does it say that the most memorable Marvel properties of the past few years have been MCU-adjacent flops such as Madame Web and Kraven the Hunter, which have gone viral not in spite of their badness but as a direct result? It is no longer Morbin’ time. It may never be again.

The exception to this downward spiral was 2024’s Deadpool & Wolverine, a spectacularly obnoxious but conceptually shrewd movie that pandered to its edgelord demographic while deftly summarizing a mainstream vibe shift. Like Thanos, the film’s villains were efficiency experts with a mandate to downsize their own intellectual property. The difference was that, from his side of the fourth wall, our hero could sort of see where they were coming from. “You’re coming in at kind of a low point,” Deadpool cheerfully explains to his old pal Wolverine, who’s none too pleased to be resurrected after getting a humane send-off in Logan. Deadpool’s getting at something true about the cyclical nature of empires: They’re never really built to last, even when they’ve been reinforced with vibranium.

After being delayed for a year by extensive reshoots, Captain America: Brave New World—originally subtitled New World Order until that phrase proved a bit too sensitive—has come limping into view as the punch line to Deadpool’s joke. Not that anybody is laughing, exactly. Advance word was that Julius Onah’s film had suffered from a troubled production; a new behind-the-scenes report published in Vulture confirmed it, quoting an unnamed crew member as saying, “Everybody on the crew knew that [this] was not going to be a good film.” That’s blunt, but it’s also an understatement. If Brave New World isn’t the worst movie ever released under the Marvel banner, it might just be the dullest—a humorless, grayed-out vision of contractual obligation featuring actors who look like they’d rather be anywhere else. Say what you will about Madame Web, but there was something charming about its pulpy, unpretentious ineptitude. Between its omnipresent and hilarious ADR and Dakota Johnson’s inability to open a Pepsi can, Madame Web is an endearingly surreal viewing experience (one I have personally seen twice). Brave New World is for completists only. It isn’t camp. It isn’t kitsch. It isn’t even a noble failure that goes down swinging. It’s just feeble, a movie that forgot to take the serum.

Usually when a big-budget movie like this goes wrong, it’s the director who ends up getting thrown under the bus. That’s not fair to Onah, whose last movie, Luce, about a Black student who runs afoul of his school’s administration, was full of bristling and contradictory ideas. His recruitment here indicates that Brave New World was supposed to be one of Marvel’s “serious” movies, and the setup feints at political complexity. It begins at the presidential inauguration of the feared and respected U.S. military commander General Thaddeus “Thunderbolt” Ross, who was played in 2008’s The Incredible Hulk by the late William Hurt behind a righteous mustache; we learn that in order to level up to the Oval Office, Ross—now played by Harrison Ford—had to ditch the soup strainer or risk the ire of focus groups everywhere.

Ross’s platform is “togetherness.” Apparently, there are a lot of single-issue voters out there. His biggest administrative dilemma is what to do about Tiamut, the “celestial island” that surfaced in the Indian Ocean at the end of Eternals, which contains the sort of bountiful, valuable natural resources that could bring global allies to the brink of war. Hoping to shed his image as a warmonger—and, in doing so, to redeem himself in the eyes of the daughter he alienated several movies/decades ago—Ross plans to share Tiamut’s adamantium with the rest of the free world. His presentation to a group of world leaders plays, amusingly, like an infomercial, or maybe a Marvel Studios shareholders meeting.

These plans for unity are waylaid following an assassination attempt at the White House with Sam in the house. The shooter is Isaiah Bradley (Carl Lumbly), the towering Korean War veteran—and “forgotten Captain America” introduced in the Disney+ series The Falcon and the Winter Soldier. As a former military guinea pig who was held in prison for 30 years, Isaiah has every reason to want revenge, but his confusion after pulling the trigger hints that he may be a Manchurian candidate. Sam is determined to clear his mentor’s name, which means going off the grid with the help of the next would-be Falcon, Joaquin Torres (Danny Ramirez), and figuring out where the administration has gotten compromised. Between skirmishes with a freelance hitman played by Giancarlo Esposito and visits to a top-secret military facility—plot points that could both come from a game of Marvel Mad Libs—Sam uncovers (wait for it) a larger conspiracy designed to destabilize the ruling geopolitical empire for good.

It took five screenwriters to produce the script for Brave New World, which is light on inventive twists or memorable dialogue. What it does have is a lot of exposition, which is parceled out mostly through impromptu briefings. That’s what storytelling has become in the MCU: an extended game of catch-up favoring viewers whose security clearance is a yearly subscription to a streaming service. For all the hand-wringing about international aggression and mutually assured destruction, what’s really at stake is not the price of adamantium or the threat of nuclear war but the maintenance of continuity. What does it say that the movie’s not-so-secret Big Bad is basically a statistician whose MO is calculating probabilities? We’re supposed to hate him for trying to weaponize percentages against the good guys, but he’s actually the perfect avatar for a studio whose brain trust has historically gotten rich by hedging its bets.

If there’s a sympathetic figure in this quagmire, it’s Anthony Mackie, a charismatic actor who’s been waiting a decade for his above-the-title moment. While promoting the movie in Rome, he raised eyebrows by telling an interviewer, “Captain America represents a lot of different things, and I don’t think the term, you know, ‘America’ should be one of those representations.” While Mackie ended up walking things back by saying he was a “proud American” and that he supported the troops, his observation connects to Brave New World’s seriously janky politics. One reason the first Captain America worked was because it successfully yoked its hero’s sense of moral clarity to a throwback World War II narrative; the ’70s-paranoid-thriller qualities of The Winter Soldier were overstated but relatively fresh the first time around. At this point, whatever mileage there was to get out of S.H.I.E.L.D. and Hydra has been exhausted, and Sam’s idealism makes him look less like a paragon than a sap.

It’s never clear why Sam remains faithful to a government that kept a Black war hero locked away for so long, or why he tries to see the best in Ross, who spent his career trying to keep the Avengers off the board. He’s told at one point that his optimism makes him an “inspiration,” which sounds nice, especially coming from Sebastian Stan in “just here for the day” mode. It’s hard to take, though, in a cynically packaged narrative that’s about little more than upholding the status quo. (The peripheral presence of Black Widow operative Ruth Bat-Seraph, played by Shira Haas—who’s never referred to by her comic book moniker of Sabra but is directly identified as Israeli—has also been a point of controversy, with protestors calling for a boycott at the film’s premiere.)

Vulture’s article refers to Harrison Ford being unhappy on set, which is hardly news, but his frustration bleeds into his performance as Ross. He hasn’t been given much to play. His entire role is waiting for the other shoe to drop, or rather to explode when a big red foot bursts through it. It’s not a spoiler alert to reveal that Ross contains multitudes—Brave New World’s entire ad campaign depended on the promise of a Red Hulk. The image of an elected official rampaging through Washington, destroying everything he touches while waiting for somebody to talk him down—or blow him up—has some symbolic currency at the moment. Accidental prescience isn’t the same thing as satire, though, and Brave New World doesn’t commit to the metaphor in any sustained way. A funnier movie would have featured Red Hulk signing executive orders.

Last weekend, a friend of mine in Toronto went viral when he wondered if film critics should even have to review Marvel releases anymore. It was a good question: Brave New World made nearly $90 million domestically on opening weekend, which is considerably less than its predecessors, but still enough to suggest a certain impenetrable layer of critic-proofing. Though, at this point, it’s less about criticism—or even consumer reporting—than keeping tabs on something immense as it wobbles around on rubber legs. The recurring image of Tiamut, massive and half-submerged as various factions try to strip-mine it, is poetic in a way that doesn’t totally feel intended. It’s like a Marvel movie taking place among its own ruins.

It’s a Marvel tradition that its movies all have (at least) two endings: a final sequence and a stinger that, in theory, justifies sitting through 10 minutes of end credits. Brave New World lowers the bar on both fronts in a way that somehow suggests both a guilty conscience and complete disdain. There’s a conversation between Sam and Joaquin about the pressures of being a hero and the need to rise to meet opportunities. It’s almost as if Marvel is promising to do better next time. The stinger, meanwhile, features a locked-down villain vowing to send for reinforcements. “There will be others,” says the bad guy ominously. He seems to be speaking on behalf of his parent company. The existential threat—to the world and the audience—is already here.","'Captain America: Brave New World' was meant to put the MCU back on track. Now the Red Hulk has come and gone, and things somehow feel even more dire."
